ticker,call_date,maec_folder,text_path,reporting_period_end_q,reporting_period_end_a,reporting_period_end,q_consensus_statpers,q_consensus_n_analysts,q_consensus_eps_mean,q_consensus_eps_median,q_consensus_eps_stdev,q_consensus_eps_high,q_consensus_eps_low,q_actual_eps,q_actual_announcement_date,a_consensus_statpers,a_consensus_n_analysts,a_consensus_eps_mean,a_consensus_eps_median,a_consensus_eps_stdev,a_consensus_eps_high,a_consensus_eps_low,a_actual_eps,a_actual_announcement_date,reporting_fy_int,current_fy_label,next_fy_label,cur_guidance_ebitda,cur_guidance_eps_excl,cur_guidance_eps_excl_high,cur_guidance_eps_excl_low,cur_guidance_revenue,cur_guidance_revenue_high,cur_guidance_revenue_low,next_guidance_ebitda,next_guidance_eps_excl,next_guidance_eps_excl_high,next_guidance_eps_excl_low,next_guidance_revenue,next_guidance_revenue_high,next_guidance_revenue_low,guidance_eps_midpoint,qtr_surprise_vs_consensus,qtr_beat_consensus,ann_surprise_vs_consensus,ann_beat_consensus,ann_surprise_vs_guidance,ann_beat_guidance_midpoint,annual_actual_in_guidance_range
QNST,2016-08-09,20160809_QNST,raw_data/transcripts/maec/MAEC_Dataset/20160809_QNST/text.txt,2016-06-30,2016-06-30,2016-06-30,2016-07-14,2.0,0.06,0.06,0.04,0.08,0.03,0.02,2016-08-09,2016-07-14,2.0,0.03,0.03,0.04,0.06,0.0,0.02,2016-08-09,2016.0,FY2016,FY2017,,,,,310.354,310.354,310.354,15.0,,,,302.17499999999995,306.63718,297.706,,-0.039999999999999994,False,-0.009999999999999998,False,,,
QNST,2017-05-09,20170509_QNST,raw_data/transcripts/maec/MAEC_Dataset/20170509_QNST/text.txt,2017-03-31,2016-06-30,2017-03-31,2017-04-20,2.0,0.07,0.07,0.03,0.1,0.05,0.06,2017-05-09,2016-07-14,2.0,0.03,0.03,0.04,0.06,0.0,0.02,2016-08-09,2016.0,FY2016,FY2017,,,,,310.354,310.354,310.354,15.0,,,,302.17499999999995,306.63718,297.706,,-0.010000000000000009,False,-0.009999999999999998,False,,,
QNST,2018-01-31,20180131_QNST,raw_data/transcripts/maec/MAEC_Dataset/20180131_QNST/text.txt,2017-12-31,2017-06-30,2017-12-31,2018-01-18,3.0,0.01,0.01,0.01,0.02,0.0,0.07,2018-01-31,2017-07-20,2.0,0.1,0.1,0.0,0.11,0.1,0.11,2017-08-08,2017.0,FY2017,FY2018,15.0,,,,302.17499999999995,306.63718,297.706,31.18,,,,389.72,,389.7205,,0.060000000000000005,True,0.009999999999999995,True,,,
QSII,2015-10-22,20151022_QSII,raw_data/transcripts/maec/MAEC_Dataset/20151022_QSII/text.txt,2015-09-30,2015-03-31,2015-09-30,2015-10-15,20.0,0.14,0.14,0.01,0.17,0.11,0.21,2015-10-22,2015-05-14,20.0,0.57,0.56,0.03,0.64,0.54,0.62,2015-05-21,2015.0,FY2015,FY2016,,,,,,,,,,,,492.0,493.0,491.0,,0.06999999999999998,True,0.050000000000000044,True,,,
QSII,2016-01-28,20160128_QSII,raw_data/transcripts/maec/MAEC_Dataset/20160128_QSII/text.txt,2015-12-31,2015-03-31,2015-12-31,2016-01-14,20.0,0.15,0.16,0.02,0.2,0.11,0.16,2016-01-28,2015-05-14,20.0,0.57,0.56,0.03,0.64,0.54,0.62,2015-05-21,2015.0,FY2015,FY2016,,,,,,,,,,,,492.0,493.0,491.0,,0.010000000000000009,True,0.050000000000000044,True,,,
QSII,2016-05-19,20160519_QSII,raw_data/transcripts/maec/MAEC_Dataset/20160519_QSII/text.txt,2016-03-31,2016-03-31,2016-03-31,2016-04-14,19.0,0.17,0.17,0.02,0.21,0.14,0.19,2016-05-19,2016-04-14,18.0,0.7,0.7,0.02,0.72,0.65,0.72,2016-05-19,2016.0,FY2016,FY2017,,,,,492.0,493.0,491.0,,,,,504.0,507.0,501.0,,0.01999999999999999,True,0.020000000000000018,True,,,
QSII,2016-10-27,20161027_QSII,raw_data/transcripts/maec/MAEC_Dataset/20161027_QSII/text.txt,2016-09-30,2016-03-31,2016-09-30,2016-10-20,15.0,0.19,0.19,0.01,0.21,0.18,0.23,2016-10-27,2016-04-14,18.0,0.7,0.7,0.02,0.72,0.65,0.72,2016-05-19,2016.0,FY2016,FY2017,,,,,492.0,493.0,491.0,,,,,504.0,507.0,501.0,,0.04000000000000001,True,0.020000000000000018,True,,,
R,2015-04-22,20150422_R,raw_data/transcripts/maec/MAEC_Dataset/20150422_R/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
R,2015-10-22,20151022_R,raw_data/transcripts/maec/MAEC_Dataset/20151022_R/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
R,2016-10-25,20161025_R,raw_data/transcripts/maec/MAEC_Dataset/20161025_R/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RAVN,2015-03-11,20150311_RAVN,raw_data/transcripts/maec/MAEC_Dataset/20150311_RAVN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RAVN,2016-05-19,20160519_RAVN,raw_data/transcripts/maec/MAEC_Dataset/20160519_RAVN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RAVN,2017-03-28,20170328_RAVN,raw_data/transcripts/maec/MAEC_Dataset/20170328_RAVN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RAVN,2017-05-23,20170523_RAVN,raw_data/transcripts/maec/MAEC_Dataset/20170523_RAVN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RAVN,2018-05-18,20180518_RAVN,raw_data/transcripts/maec/MAEC_Dataset/20180518_RAVN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RBC,2015-05-11,20150511_RBC,raw_data/transcripts/maec/MAEC_Dataset/20150511_RBC/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,13.0,1.16,1.16,0.05,1.26,1.06,1.21,2015-05-11,2015-01-15,12.0,4.39,4.4,0.02,4.42,4.36,4.31,2015-02-17,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.050000000000000044,True,-0.08000000000000007,False,,,
RBC,2016-05-10,20160510_RBC,raw_data/transcripts/maec/MAEC_Dataset/20160510_RBC/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,15.0,1.08,1.09,0.04,1.15,0.99,0.95,2016-05-09,2016-01-14,14.0,5.27,5.28,0.03,5.3,5.19,5.33,2016-02-08,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.13000000000000012,False,0.0600000000000005,True,,,
RCII,2016-10-27,20161027_RCII,raw_data/transcripts/maec/MAEC_Dataset/20161027_RCII/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RCII,2017-02-14,20170214_RCII,raw_data/transcripts/maec/MAEC_Dataset/20170214_RCII/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RCL,2015-10-23,20151023_RCL,raw_data/transcripts/maec/MAEC_Dataset/20151023_RCL/text.txt,2015-09-30,2014-12-31,2015-09-30,2015-10-15,17.0,2.7,2.7,0.02,2.74,2.63,2.84,2015-10-23,2015-01-15,26.0,3.49,3.47,0.05,3.6,3.43,3.39,2015-01-29,2014.0,FY2014,FY2015,,3.45,3.45,3.45,,,,,4.8,4.8,4.8,,,,3.45,0.13999999999999968,True,-0.10000000000000009,False,-0.06000000000000005,False,False
RCL,2016-08-02,20160802_RCL,raw_data/transcripts/maec/MAEC_Dataset/20160802_RCL/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,16.0,1.01,1.0,0.03,1.07,0.93,1.09,2016-08-02,2016-01-14,30.0,4.81,4.8,0.04,4.98,4.75,4.83,2016-02-02,2015.0,FY2015,FY2016,,4.8,4.8,4.8,,,,,6.05,6.1,6.0,,,,4.8,0.08000000000000007,True,0.020000000000000462,True,0.03000000000000025,True,False
RDC,2015-02-27,20150227_RDC,raw_data/transcripts/maec/MAEC_Dataset/20150227_RDC/text.txt,2014-12-31,2014-12-31,2014-12-31,2015-02-19,30.0,0.9,0.9,0.07,1.06,0.72,0.89,2015-02-27,2015-02-19,28.0,2.13,2.14,0.07,2.25,1.96,2.14,2015-02-27,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,-0.010000000000000009,False,0.010000000000000231,True,,,
RDC,2015-05-06,20150506_RDC,raw_data/transcripts/maec/MAEC_Dataset/20150506_RDC/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,28.0,0.7,0.7,0.09,0.87,0.48,0.99,2015-05-06,2015-02-19,28.0,2.13,2.14,0.07,2.25,1.96,2.14,2015-02-27,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.29000000000000004,True,0.010000000000000231,True,,,
RDC,2016-05-04,20160504_RDC,raw_data/transcripts/maec/MAEC_Dataset/20160504_RDC/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,35.0,0.72,0.72,0.1,0.98,0.49,0.98,2016-05-04,2016-02-18,32.0,3.31,3.32,0.1,3.5,2.95,3.53,2016-02-26,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.26,True,0.21999999999999975,True,,,
RDC,2016-08-02,20160802_RDC,raw_data/transcripts/maec/MAEC_Dataset/20160802_RDC/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,32.0,0.78,0.71,0.35,2.2,0.4,0.75,2016-08-02,2016-02-18,32.0,3.31,3.32,0.1,3.5,2.95,3.53,2016-02-26,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.030000000000000027,False,0.21999999999999975,True,,,
RDC,2017-02-24,20170224_RDC,raw_data/transcripts/maec/MAEC_Dataset/20170224_RDC/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-02-16,34.0,-0.06,-0.07,0.08,0.13,-0.19,0.08,2017-02-24,2017-02-16,28.0,1.97,1.96,0.17,2.69,1.6,2.11,2017-02-24,2016.0,FY2016,FY2017,,,,,,,,-7.14,,,,283.83,292.69515,274.95605,,0.14,True,0.1399999999999999,True,,,
RE,2017-02-07,20170207_RE,raw_data/transcripts/maec/MAEC_Dataset/20170207_RE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RECN,2016-01-06,20160106_RECN,raw_data/transcripts/maec/MAEC_Dataset/20160106_RECN/text.txt,2015-11-30,2015-05-31,2015-11-30,2015-12-17,4.0,0.25,0.25,0.02,0.27,0.23,0.23,2016-01-06,2015-06-18,4.0,0.76,0.76,0.01,0.77,0.75,0.75,2015-07-16,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.01999999999999999,False,-0.010000000000000009,False,,,
REG,2016-05-04,20160504_REG,raw_data/transcripts/maec/MAEC_Dataset/20160504_REG/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,4.0,0.3,0.31,0.02,0.32,0.28,0.49,2016-05-03,2016-01-14,5.0,1.31,1.34,0.12,1.39,1.09,1.36,2016-02-10,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.19,True,0.050000000000000044,True,,,
REG,2016-08-03,20160803_REG,raw_data/transcripts/maec/MAEC_Dataset/20160803_REG/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,6.0,0.29,0.31,0.06,0.36,0.2,0.35,2016-08-02,2016-01-14,5.0,1.31,1.34,0.12,1.39,1.09,1.36,2016-02-10,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.06,True,0.050000000000000044,True,,,
REG,2017-02-09,20170209_REG,raw_data/transcripts/maec/MAEC_Dataset/20170209_REG/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,3.0,0.36,0.36,0.03,0.38,0.33,0.53,2017-02-08,2017-01-19,2.0,1.22,1.22,0.06,1.26,1.18,1.42,2017-02-08,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.17000000000000004,True,0.19999999999999996,True,,,
REGN,2017-05-04,20170504_REGN,raw_data/transcripts/maec/MAEC_Dataset/20170504_REGN/text.txt,2017-03-31,2016-12-31,2017-03-31,2017-04-20,21.0,3.07,3.1,0.25,3.68,2.7,2.92,2017-05-04,2017-01-19,20.0,11.64,11.66,0.38,12.46,10.84,11.32,2017-02-09,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.1499999999999999,False,-0.3200000000000003,False,,,
REGN,2017-08-03,20170803_REGN,raw_data/transcripts/maec/MAEC_Dataset/20170803_REGN/text.txt,2017-06-30,2016-12-31,2017-06-30,2017-07-20,21.0,3.15,3.15,0.21,3.5,2.82,4.17,2017-08-03,2017-01-19,20.0,11.64,11.66,0.38,12.46,10.84,11.32,2017-02-09,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,1.02,True,-0.3200000000000003,False,,,
REGN,2017-11-08,20171108_REGN,raw_data/transcripts/maec/MAEC_Dataset/20171108_REGN/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,23.0,3.85,3.77,0.34,4.48,3.15,3.99,2017-11-08,2017-01-19,20.0,11.64,11.66,0.38,12.46,10.84,11.32,2017-02-09,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.14000000000000012,True,-0.3200000000000003,False,,,
REX,2015-03-25,20150325_REX,raw_data/transcripts/maec/MAEC_Dataset/20150325_REX/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
REX,2016-03-23,20160323_REX,raw_data/transcripts/maec/MAEC_Dataset/20160323_REX/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
REX,2016-08-25,20160825_REX,raw_data/transcripts/maec/MAEC_Dataset/20160825_REX/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
REX,2017-05-24,20170524_REX,raw_data/transcripts/maec/MAEC_Dataset/20170524_REX/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
REX,2018-03-22,20180322_REX,raw_data/transcripts/maec/MAEC_Dataset/20180322_REX/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RF,2015-04-21,20150421_RF,raw_data/transcripts/maec/MAEC_Dataset/20150421_RF/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RF,2016-01-15,20160115_RF,raw_data/transcripts/maec/MAEC_Dataset/20160115_RF/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RF,2017-10-24,20171024_RF,raw_data/transcripts/maec/MAEC_Dataset/20171024_RF/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGA,2015-07-24,20150724_RGA,raw_data/transcripts/maec/MAEC_Dataset/20150724_RGA/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-07-16,10.0,2.17,2.16,0.04,2.21,2.11,1.94,2015-07-23,2015-01-15,9.0,8.26,8.27,0.08,8.33,8.08,9.12,2015-02-02,2014.0,FY2014,FY2015,,5.275,5.35,5.2,,,,,9.715,9.8496,9.576,,,,5.275,-0.22999999999999998,False,0.8599999999999994,True,3.844999999999999,True,False
RGA,2016-04-29,20160429_RGA,raw_data/transcripts/maec/MAEC_Dataset/20160429_RGA/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,10.0,1.96,1.98,0.07,2.05,1.8,1.85,2016-04-28,2016-01-14,12.0,8.17,8.19,0.15,8.39,7.87,8.43,2016-01-28,2015.0,FY2015,FY2016,,9.715,9.8496,9.576,,,,,8.975,9.1044,8.8515,,,,9.712800000000001,-0.10999999999999988,False,0.2599999999999998,True,-1.2828000000000017,False,False
RGEN,2015-03-13,20150313_RGEN,raw_data/transcripts/maec/MAEC_Dataset/20150313_RGEN/text.txt,2014-12-31,2014-12-31,2014-12-31,2015-02-19,3.0,0.04,0.05,0.02,0.06,0.02,0.02,2015-03-13,2015-02-19,3.0,0.3,0.31,0.02,0.32,0.28,0.28,2015-03-13,2014.0,FY2014,FY2015,,,,,63.25,63.5,63.0,,,,,82.0,83.0,81.0,,-0.02,False,-0.019999999999999962,False,,,
RGEN,2015-08-06,20150806_RGEN,raw_data/transcripts/maec/MAEC_Dataset/20150806_RGEN/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-07-16,3.0,0.08,0.07,0.02,0.11,0.07,0.13,2015-08-06,2015-02-19,3.0,0.3,0.31,0.02,0.32,0.28,0.28,2015-03-13,2014.0,FY2014,FY2015,,,,,63.25,63.5,63.0,,,,,82.0,83.0,81.0,,0.05,True,-0.019999999999999962,False,,,
RGEN,2016-02-25,20160225_RGEN,raw_data/transcripts/maec/MAEC_Dataset/20160225_RGEN/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-02-18,3.0,0.07,0.07,0.01,0.08,0.06,0.01,2016-02-25,2016-02-18,3.0,0.34,0.34,0.01,0.35,0.33,0.28,2016-02-25,2015.0,FY2015,FY2016,,,,,82.0,83.0,81.0,27.0,0.4499999999999999,0.48,0.42,103.5,105.0,102.0,,-0.060000000000000005,False,-0.06,False,,,
RGEN,2016-05-05,20160505_RGEN,raw_data/transcripts/maec/MAEC_Dataset/20160505_RGEN/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,4.0,0.1,0.11,0.04,0.13,0.04,0.12,2016-05-05,2016-02-18,3.0,0.34,0.34,0.01,0.35,0.33,0.28,2016-02-25,2015.0,FY2015,FY2016,,,,,82.0,83.0,81.0,27.0,0.4499999999999999,0.48,0.42,103.5,105.0,102.0,,0.01999999999999999,True,-0.06,False,,,
RGEN,2016-08-04,20160804_RGEN,raw_data/transcripts/maec/MAEC_Dataset/20160804_RGEN/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,4.0,0.13,0.12,0.02,0.15,0.11,0.16,2016-08-04,2016-02-18,3.0,0.34,0.34,0.01,0.35,0.33,0.28,2016-02-25,2015.0,FY2015,FY2016,,,,,82.0,83.0,81.0,27.0,0.4499999999999999,0.48,0.42,103.5,105.0,102.0,,0.03,True,-0.06,False,,,
RGLD,2016-08-11,20160811_RGLD,raw_data/transcripts/maec/MAEC_Dataset/20160811_RGLD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGLD,2017-02-02,20170202_RGLD,raw_data/transcripts/maec/MAEC_Dataset/20170202_RGLD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGLD,2017-05-11,20170511_RGLD,raw_data/transcripts/maec/MAEC_Dataset/20170511_RGLD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGR,2017-02-23,20170223_RGR,raw_data/transcripts/maec/MAEC_Dataset/20170223_RGR/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGS,2015-04-30,20150430_RGS,raw_data/transcripts/maec/MAEC_Dataset/20150430_RGS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGS,2015-08-28,20150828_RGS,raw_data/transcripts/maec/MAEC_Dataset/20150828_RGS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGS,2016-10-27,20161027_RGS,raw_data/transcripts/maec/MAEC_Dataset/20161027_RGS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGS,2017-02-03,20170203_RGS,raw_data/transcripts/maec/MAEC_Dataset/20170203_RGS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGS,2017-05-04,20170504_RGS,raw_data/transcripts/maec/MAEC_Dataset/20170504_RGS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RGS,2018-02-01,20180201_RGS,raw_data/transcripts/maec/MAEC_Dataset/20180201_RGS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RHI,2016-02-02,20160202_RHI,raw_data/transcripts/maec/MAEC_Dataset/20160202_RHI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RHI,2016-04-26,20160426_RHI,raw_data/transcripts/maec/MAEC_Dataset/20160426_RHI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RHI,2016-10-26,20161026_RHI,raw_data/transcripts/maec/MAEC_Dataset/20161026_RHI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RHT,2015-09-21,20150921_RHT,raw_data/transcripts/maec/MAEC_Dataset/20150921_RHT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RHT,2016-09-21,20160921_RHT,raw_data/transcripts/maec/MAEC_Dataset/20160921_RHT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RHT,2017-03-27,20170327_RHT,raw_data/transcripts/maec/MAEC_Dataset/20170327_RHT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RIG,2016-05-05,20160505_RIG,raw_data/transcripts/maec/MAEC_Dataset/20160505_RIG/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,31.0,0.31,0.28,0.18,0.76,-0.05,0.25,2016-05-04,2016-02-18,34.0,3.78,3.75,0.29,4.82,3.12,3.71,2016-02-24,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.06,False,-0.06999999999999984,False,,,
RIG,2016-08-04,20160804_RIG,raw_data/transcripts/maec/MAEC_Dataset/20160804_RIG/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,34.0,-0.01,-0.01,0.12,0.36,-0.31,0.17,2016-08-03,2016-02-18,34.0,3.78,3.75,0.29,4.82,3.12,3.71,2016-02-24,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.18000000000000002,True,-0.06999999999999984,False,,,
RJF,2016-04-21,20160421_RJF,raw_data/transcripts/maec/MAEC_Dataset/20160421_RJF/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RJF,2016-07-21,20160721_RJF,raw_data/transcripts/maec/MAEC_Dataset/20160721_RJF/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RL,2016-02-04,20160204_RL,raw_data/transcripts/maec/MAEC_Dataset/20160204_RL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RL,2016-08-10,20160810_RL,raw_data/transcripts/maec/MAEC_Dataset/20160810_RL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RL,2017-11-02,20171102_RL,raw_data/transcripts/maec/MAEC_Dataset/20171102_RL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RLI,2015-10-20,20151020_RLI,raw_data/transcripts/maec/MAEC_Dataset/20151020_RLI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RLI,2016-04-21,20160421_RLI,raw_data/transcripts/maec/MAEC_Dataset/20160421_RLI/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RMAX,2016-08-05,20160805_RMAX,raw_data/transcripts/maec/MAEC_Dataset/20160805_RMAX/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,9.0,0.44,0.44,0.01,0.46,0.43,0.46,2016-08-04,2016-02-18,5.0,1.63,1.61,0.05,1.72,1.61,1.64,2016-02-25,2015.0,FY2015,FY2016,91.27,,,,180.73,180.90107,180.5591,91.26,,,,173.0,173.5,172.5,,0.020000000000000018,True,0.010000000000000009,True,,,
RMBS,2015-04-20,20150420_RMBS,raw_data/transcripts/maec/MAEC_Dataset/20150420_RMBS/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,4.0,0.06,0.06,0.01,0.08,0.05,0.07,2015-04-20,2015-01-15,4.0,0.22,0.23,0.01,0.23,0.2,0.21,2015-01-26,2014.0,FY2014,FY2015,,,,,297.5,300.0,295.0,,,,,294.0,297.0,291.0,,0.010000000000000009,True,-0.010000000000000009,False,,,
RMBS,2015-07-20,20150720_RMBS,raw_data/transcripts/maec/MAEC_Dataset/20150720_RMBS/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-07-16,4.0,0.13,0.13,0.0,0.13,0.13,0.13,2015-07-20,2015-01-15,4.0,0.22,0.23,0.01,0.23,0.2,0.21,2015-01-26,2014.0,FY2014,FY2015,,,,,297.5,300.0,295.0,,,,,294.0,297.0,291.0,,0.0,False,-0.010000000000000009,False,,,
RMBS,2016-10-24,20161024_RMBS,raw_data/transcripts/maec/MAEC_Dataset/20161024_RMBS/text.txt,2016-09-30,2015-12-31,2016-09-30,2016-10-20,5.0,0.13,0.13,0.01,0.15,0.11,0.16,2016-10-24,2016-01-14,4.0,0.57,0.56,0.02,0.59,0.55,0.6,2016-01-25,2015.0,FY2015,FY2016,,,,,294.0,297.0,291.0,,,,,313.0,318.0,308.0,,0.03,True,0.030000000000000027,True,,,
RMD,2015-04-23,20150423_RMD,raw_data/transcripts/maec/MAEC_Dataset/20150423_RMD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RMD,2015-10-22,20151022_RMD,raw_data/transcripts/maec/MAEC_Dataset/20151022_RMD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RMD,2016-04-26,20160426_RMD,raw_data/transcripts/maec/MAEC_Dataset/20160426_RMD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
RMD,2016-07-28,20160728_RMD,raw_data/transcripts/maec/MAEC_Dataset/20160728_RMD/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
